Id,Sales,Date,Store
12450,5282.643089446912,2015-09-03,601
13306,5508.920196523517,2015-09-02,601
14162,5382.259637694899,2015-09-01,601
15018,9115.499919320502,2015-08-31,601
15874,0.0,2015-08-30,601
16730,5455.321467557906,2015-08-29,601
17586,5055.4171877328245,2015-08-28,601
18442,3744.294060020406,2015-08-27,601
19298,3779.199001657788,2015-08-26,601
20154,3654.55532216073,2015-08-25,601
21010,3739.69672934696,2015-08-24,601
21866,0.0,2015-08-23,601
22722,5108.741272058385,2015-08-22,601
23578,5723.880714485518,2015-08-21,601
24434,4596.567776881157,2015-08-20,601
25290,4992.827155580679,2015-08-19,601
26146,5486.845536361723,2015-08-18,601
27002,6142.051839530786,2015-08-17,601
27858,0.0,2015-08-16,601
28714,5345.551273085333,2015-08-15,601
29570,4303.148108094948,2015-08-14,601
30426,4001.677059802283,2015-08-13,601
31282,3869.529716596796,2015-08-12,601
32138,3842.493305551338,2015-08-11,601
32994,4011.2953808187817,2015-08-10,601
33850,0.0,2015-08-09,601
34706,5260.151451101434,2015-08-08,601
35562,5532.6235247605855,2015-08-07,601
36418,4612.472476333562,2015-08-06,601
37274,5125.446818324155,2015-08-05,601
38130,5388.366071403995,2015-08-04,601
38986,6384.827814725334,2015-08-03,601
39842,0.0,2015-08-02,601
40698,5084.208149272308,2015-08-01,601
467,6267.471642553241,2015-09-17,602
1323,6783.375581255139,2015-09-16,602
2179,7927.028425429493,2015-09-15,602
3035,8639.630083788885,2015-09-14,602
3891,0.0,2015-09-13,602
4747,4691.033619511865,2015-09-12,602
5603,5381.64576169847,2015-09-11,602
6459,6100.497897023642,2015-09-10,602
7315,6089.642305139003,2015-09-09,602
8171,5686.9958074806,2015-09-08,602
9027,6007.899527347594,2015-09-07,602
9883,0.0,2015-09-06,602
10739,4565.440064652003,2015-09-05,602
11595,7184.256806576555,2015-09-04,602
12451,7378.016559476622,2015-09-03,602
13307,7258.325232321813,2015-09-02,602
14163,7636.283576208341,2015-09-01,602
15019,9232.145395582165,2015-08-31,602
15875,0.0,2015-08-30,602
16731,5403.133354262788,2015-08-29,602
17587,5885.124669241801,2015-08-28,602
18443,5569.6220019610055,2015-08-27,602
19299,5382.24998136012,2015-08-26,602
20155,5352.236373124161,2015-08-25,602
21011,5363.353744681822,2015-08-24,602
21867,0.0,2015-08-23,602
22723,4611.042913312154,2015-08-22,602
23579,6399.522419465049,2015-08-21,602
24435,6557.500909034072,2015-08-20,602
25291,6474.690133687019,2015-08-19,602
26147,7652.561658845347,2015-08-18,602
27003,8450.748880380275,2015-08-17,602
27859,0.0,2015-08-16,602
28715,4616.92190627797,2015-08-15,602
29571,4996.5542763110025,2015-08-14,602
30427,5538.775815700703,2015-08-13,602
31283,5549.033601729509,2015-08-12,602
32139,5719.966454401863,2015-08-11,602
32995,5721.174633386464,2015-08-10,602
33851,0.0,2015-08-09,602
34707,4649.764239015196,2015-08-08,602
35563,6403.414231835577,2015-08-07,602
36419,6864.418620894907,2015-08-06,602
37275,7046.736978596711,2015-08-05,602
38131,7815.55857384611,2015-08-04,602
38987,8497.540435036493,2015-08-03,602
39843,0.0,2015-08-02,602
40699,5731.6423978544635,2015-08-01,602
468,7591.860790465153,2015-09-17,603
1324,8336.243797948564,2015-09-16,603
2180,8568.580754018323,2015-09-15,603
3036,9441.66166161073,2015-09-14,603
3892,0.0,2015-09-13,603
4748,5569.677572164611,2015-09-12,603
5604,5865.486352111238,2015-09-11,603
6460,6172.784664265894,2015-09-10,603
7316,6352.5239014103245,2015-09-09,603
8172,6279.077805545429,2015-09-08,603
9028,6470.971321154961,2015-09-07,603
9884,0.0,2015-09-06,603
10740,6254.472456204304,2015-09-05,603
11596,7412.02434864182,2015-09-04,603
12452,7403.529306332014,2015-09-03,603
13308,8224.747916299453,2015-09-02,603
14164,8544.563585218106,2015-09-01,603
15020,11243.582035167023,2015-08-31,603
15876,0.0,2015-08-30,603
16732,6627.100818877121,2015-08-29,603
17588,6297.592259939394,2015-08-28,603
18444,6225.650794615412,2015-08-27,603
19300,6317.9822153804635,2015-08-26,603
20156,6331.984013186412,2015-08-25,603
21012,6352.7651827540985,2015-08-24,603
21868,0.0,2015-08-23,603
22724,5954.151046199351,2015-08-22,603
23580,7059.571602084976,2015-08-21,603
24436,7406.831344913817,2015-08-20,603
25292,8321.509075189806,2015-08-19,603
26148,8195.287921103529,2015-08-18,603
27004,9808.955852725738,2015-08-17,603
27860,0.0,2015-08-16,603
28716,5607.5688662915145,2015-08-15,603
29572,5933.319253475573,2015-08-14,603
30428,6041.795648185756,2015-08-13,603
31284,6212.423276355288,2015-08-12,603
32140,6298.285440622516,2015-08-11,603
32996,6310.849665091502,2015-08-10,603
33852,0.0,2015-08-09,603
34708,5694.853705298979,2015-08-08,603
35564,7966.513038521718,2015-08-07,603
36420,7822.1866216275475,2015-08-06,603
37276,8140.481752177335,2015-08-05,603
38132,9855.659962671381,2015-08-04,603
38988,9495.04659953418,2015-08-03,603
39844,0.0,2015-08-02,603
40700,7003.658918673989,2015-08-01,603
469,7525.327376044812,2015-09-17,604
1325,7467.987557190711,2015-09-16,604
2181,8593.616292069803,2015-09-15,604
3037,11285.233190134382,2015-09-14,604
3893,0.0,2015-09-13,604
4749,6244.814501104101,2015-09-12,604
5605,6262.369982933377,2015-09-11,604
6461,5857.0817792870575,2015-09-10,604
7317,5752.240245566346,2015-09-09,604
8173,6303.089067821304,2015-09-08,604
9029,6364.921711856426,2015-09-07,604
9885,0.0,2015-09-06,604
10741,6233.531061429953,2015-09-05,604
11597,8721.008993165646,2015-09-04,604
12453,9241.434451022375,2015-09-03,604
13309,8939.286817405824,2015-09-02,604
14165,8879.36813849813,2015-09-01,604
15021,11442.699924587687,2015-08-31,604
15877,0.0,2015-08-30,604
16733,6815.279615180302,2015-08-29,604
17589,6676.784626652283,2015-08-28,604
18445,5611.781116863125,2015-08-27,604
19301,5696.0974338404085,2015-08-26,604
20157,6213.663504459276,2015-08-25,604
21013,6539.6949204056455,2015-08-24,604
21869,0.0,2015-08-23,604
22725,6015.64511332993,2015-08-22,604
23581,8461.553000571676,2015-08-21,604
24437,8471.334853151213,2015-08-20,604
25293,8619.290440286173,2015-08-19,604
26149,8529.039710188772,2015-08-18,604
27005,11204.06107364902,2015-08-17,604
27861,0.0,2015-08-16,604
28717,0.0,2015-08-15,604
29573,6546.378009103985,2015-08-14,604
30429,6230.384053274287,2015-08-13,604
31285,6017.398822928376,2015-08-12,604
32141,6320.225672034885,2015-08-11,604
32997,6531.848654556365,2015-08-10,604
33853,0.0,2015-08-09,604
34709,6265.399294234869,2015-08-08,604
35565,9031.444018388873,2015-08-07,604
36421,9033.185531951623,2015-08-06,604
37277,9075.546806792978,2015-08-05,604
38133,8829.869770264091,2015-08-04,604
38989,10981.934943172579,2015-08-03,604
39845,0.0,2015-08-02,604
40701,7913.452024588407,2015-08-01,604
470,7196.174500792453,2015-09-17,605
1326,6979.298674167813,2015-09-16,605
2182,7937.381430367768,2015-09-15,605
3038,10676.565559238556,2015-09-14,605
3894,0.0,2015-09-13,605
4750,7212.950533187559,2015-09-12,605
5606,6404.112690172801,2015-09-11,605
6462,5501.170667301452,2015-09-10,605
7318,5324.2952275859425,2015-09-09,605
8174,5180.055751135615,2015-09-08,605
9030,5187.752709380234,2015-09-07,605
9886,0.0,2015-09-06,605
10742,6977.863801411033,2015-09-05,605
11598,7709.682761880303,2015-09-04,605
12454,7370.690444410935,2015-09-03,605
13310,7176.756749969776,2015-09-02,605
14166,6864.587955879367,2015-09-01,605
15022,11903.76545510425,2015-08-31,605
15878,0.0,2015-08-30,605
16734,6488.093424643464,2015-08-29,605
17590,6294.794899188276,2015-08-28,605
18446,5084.580997791236,2015-08-27,605
19302,4870.328558350086,2015-08-26,605
20158,4961.2780231759325,2015-08-25,605
21014,5086.37527638542,2015-08-24,605
21870,0.0,2015-08-23,605
22726,6923.122463735428,2015-08-22,605
23582,7838.521971697532,2015-08-21,605
24438,7173.71637451662,2015-08-20,605
25294,6921.172929653703,2015-08-19,605
26150,7780.086769699694,2015-08-18,605
27006,10030.295794836387,2015-08-17,605
27862,0.0,2015-08-16,605
28718,7018.065721033756,2015-08-15,605
29574,6215.502349168293,2015-08-14,605
30430,6485.282987692617,2015-08-13,605
31286,6135.898053848778,2015-08-12,605
32142,5821.934152936552,2015-08-11,605
32998,5874.6588143512345,2015-08-10,605
33854,0.0,2015-08-09,605
34710,7148.984496114403,2015-08-08,605
35566,7884.758814056734,2015-08-07,605
36422,7420.210356797002,2015-08-06,605
37278,7037.89173790805,2015-08-05,605
38134,7849.046066098405,2015-08-04,605
38990,11072.678020162362,2015-08-03,605
39846,0.0,2015-08-02,605
40702,7966.72367672154,2015-08-01,605
471,4028.47090351515,2015-09-17,610
1327,4066.5948169095122,2015-09-16,610
2183,4986.134194311835,2015-09-15,610
3039,6365.503682667607,2015-09-14,610
3895,0.0,2015-09-13,610
4751,2412.390699938521,2015-09-12,610
5607,3376.6291187777524,2015-09-11,610
6463,3394.7482093952385,2015-09-10,610
7319,3370.728568971381,2015-09-09,610
8175,3444.3261910566575,2015-09-08,610
9031,3683.464726666884,2015-09-07,610
9887,0.0,2015-09-06,610
10743,2664.2136628097296,2015-09-05,610
11599,4488.656415447324,2015-09-04,610
12455,4694.064350749851,2015-09-03,610
13311,4703.483512204009,2015-09-02,610
14167,5486.38708650673,2015-09-01,610
15023,7137.9241634019945,2015-08-31,610
15879,0.0,2015-08-30,610
16735,2544.550617712586,2015-08-29,610
17591,3946.4710467357813,2015-08-28,610
18447,3649.8885099682193,2015-08-27,610
19303,3679.3024816063503,2015-08-26,610
20159,3319.552312447346,2015-08-25,610
21015,3210.8243158988853,2015-08-24,610
21871,0.0,2015-08-23,610
22727,2332.3602446254404,2015-08-22,610
23583,4153.856750250358,2015-08-21,610
24439,4061.176057109912,2015-08-20,610
25295,4184.50027773127,2015-08-19,610
26151,5068.03139018491,2015-08-18,610
27007,6562.869568551074,2015-08-17,610
27863,0.0,2015-08-16,610
28719,2318.7693339942252,2015-08-15,610
29575,3411.146190934047,2015-08-14,610
30431,3469.645447172112,2015-08-13,610
31287,3335.0575136202424,2015-08-12,610
32143,3426.8510405457223,2015-08-11,610
32999,3490.2501746838316,2015-08-10,610
33855,0.0,2015-08-09,610
34711,2499.0869306148243,2015-08-08,610
35567,4411.923626824502,2015-08-07,610
36423,4322.727339853792,2015-08-06,610
37279,4653.002905786698,2015-08-05,610
38135,5271.052759877037,2015-08-04,610
38991,6855.043735158229,2015-08-03,610
39847,0.0,2015-08-02,610
40703,3255.6805130916,2015-08-01,610
472,5436.291156753383,2015-09-17,611
1328,5998.584031016953,2015-09-16,611
2184,6603.235817793799,2015-09-15,611
3040,7766.255694970753,2015-09-14,611
3896,0.0,2015-09-13,611
4752,5798.071456689897,2015-09-12,611
5608,5339.683579970031,2015-09-11,611
6464,4907.93516036622,2015-09-10,611
7320,4814.009912041564,2015-09-09,611
8176,5356.14667363369,2015-09-08,611
9032,5481.9106689162045,2015-09-07,611
9888,0.0,2015-09-06,611
10744,5685.709378947487,2015-09-05,611
11600,6192.788858983096,2015-09-04,611
12456,5808.726015036679,2015-09-03,611
13312,6096.9487484482,2015-09-02,611
14168,6061.250224081306,2015-09-01,611
15024,8007.048140462978,2015-08-31,611
15880,0.0,2015-08-30,611
16736,6141.869112265113,2015-08-29,611
17592,5524.272703602812,2015-08-28,611
18448,5013.4461618464375,2015-08-27,611
19304,4913.571047267984,2015-08-26,611
20160,5181.955108684666,2015-08-25,611
21016,5294.600093668303,2015-08-24,611
21872,0.0,2015-08-23,611
22728,6280.834266131509,2015-08-22,611
23584,6089.199420197536,2015-08-21,611
24440,5495.190683613106,2015-08-20,611
25296,5665.213556535584,2015-08-19,611
26152,5799.810268527435,2015-08-18,611
27008,7551.711792220343,2015-08-17,611
27864,0.0,2015-08-16,611
28720,0.0,2015-08-15,611
29576,5446.4170421375475,2015-08-14,611
30432,4913.824556351307,2015-08-13,611
31288,4689.690184745375,2015-08-12,611
32144,5032.329031469418,2015-08-11,611
33000,5439.335055346928,2015-08-10,611
33856,0.0,2015-08-09,611
34712,5847.851847947526,2015-08-08,611
35568,6425.7771433168145,2015-08-07,611
36424,6026.346423132123,2015-08-06,611
37280,6202.842642450165,2015-08-05,611
38136,6319.101995222829,2015-08-04,611
38992,7959.986456099352,2015-08-03,611
39848,0.0,2015-08-02,611
40704,6069.46701923092,2015-08-01,611
473,7128.9890228986915,2015-09-17,612
1329,7276.671506288703,2015-09-16,612
2185,7153.141663187862,2015-09-15,612
3041,9810.852514886705,2015-09-14,612
3897,0.0,2015-09-13,612
4753,6723.315335105781,2015-09-12,612
5609,5863.229166943852,2015-09-11,612
6465,5132.511017590749,2015-09-10,612
7321,4686.4277989390275,2015-09-09,612
8177,4824.618761272539,2015-09-08,612
9033,5013.075731577737,2015-09-07,612
9889,0.0,2015-09-06,612
10745,7128.413993866413,2015-09-05,612
11601,7400.236238332963,2015-09-04,612
12457,7572.202098091395,2015-09-03,612
13313,7547.468706467869,2015-09-02,612
14169,6985.3267264193455,2015-09-01,612
15025,14114.340620236035,2015-08-31,612
15881,0.0,2015-08-30,612
16737,7897.227321145576,2015-08-29,612
17593,7044.788715352715,2015-08-28,612
18449,5645.042305789812,2015-08-27,612
19305,5583.809994134685,2015-08-26,612
20161,5225.137120579678,2015-08-25,612
21017,5404.8882386282185,2015-08-24,612
21873,0.0,2015-08-23,612
22729,6787.2804653616595,2015-08-22,612
23585,8168.315132585715,2015-08-21,612
24441,7580.265595059346,2015-08-20,612
25297,7522.775843630444,2015-08-19,612
26153,7609.470019875997,2015-08-18,612
27009,9747.69040527013,2015-08-17,612
27865,0.0,2015-08-16,612
28721,6724.56654504948,2015-08-15,612
29577,5758.515185959082,2015-08-14,612
30433,5209.282920361247,2015-08-13,612
31289,4919.275332594983,2015-08-12,612
32145,4916.218971993165,2015-08-11,612
33001,4965.673155152673,2015-08-10,612
33857,0.0,2015-08-09,612
34713,6479.512432216145,2015-08-08,612
35569,8150.1701419607325,2015-08-07,612
36425,7780.566247809104,2015-08-06,612
37281,7731.124894607106,2015-08-05,612
38137,7565.635298861547,2015-08-04,612
38993,9123.578943611947,2015-08-03,612
39849,0.0,2015-08-02,612
40705,7043.614889960222,2015-08-01,612
474,9205.653601264938,2015-09-17,615
1330,10120.559474293728,2015-09-16,615
2186,10518.01021126525,2015-09-15,615
3042,13002.255500600582,2015-09-14,615
3898,0.0,2015-09-13,615
4754,8175.049893042806,2015-09-12,615
5610,7300.813549663335,2015-09-11,615
6466,7268.108092031445,2015-09-10,615
7322,7110.883808145507,2015-09-09,615
8178,7251.234483092719,2015-09-08,615
9034,7845.079342032133,2015-09-07,615
9890,0.0,2015-09-06,615
10746,7884.462724385849,2015-09-05,615
11602,9429.513888714331,2015-09-04,615
12458,9623.083108346083,2015-09-03,615
13314,10982.703463540136,2015-09-02,615
14170,11488.852039179852,2015-09-01,615
15026,13868.44075941307,2015-08-31,615
15882,0.0,2015-08-30,615
16738,7983.853681190207,2015-08-29,615
17594,7615.981209382278,2015-08-28,615
18450,7007.417319052649,2015-08-27,615
19306,6766.8342827729375,2015-08-26,615
20162,6831.658985987392,2015-08-25,615
21018,7259.903569561062,2015-08-24,615
21874,0.0,2015-08-23,615
22730,7449.316404540306,2015-08-22,615
23586,9583.50396664941,2015-08-21,615
24442,9430.493973891058,2015-08-20,615
25298,8983.904059751552,2015-08-19,615
26154,10988.533751993256,2015-08-18,615
27010,12547.292051643903,2015-08-17,615
27866,0.0,2015-08-16,615
28722,7477.295411524848,2015-08-15,615
29578,7378.937854298256,2015-08-14,615
30434,7375.615870513278,2015-08-13,615
31290,7494.942234229844,2015-08-12,615
32146,7559.280155199778,2015-08-11,615
33002,8371.513851289605,2015-08-10,615
33858,0.0,2015-08-09,615
34714,7559.640081557917,2015-08-08,615
35570,9437.76345439451,2015-08-07,615
36426,9691.255284256064,2015-08-06,615
37282,10581.64046439078,2015-08-05,615
38138,11530.134562988243,2015-08-04,615
38994,14045.194050931505,2015-08-03,615
39850,0.0,2015-08-02,615
40706,8626.942608165595,2015-08-01,615
475,8504.155868431948,2015-09-17,616
1331,8499.373062360968,2015-09-16,616
2187,9262.395937365598,2015-09-15,616
3043,10429.146094196298,2015-09-14,616
3899,0.0,2015-09-13,616
4755,5420.416904454348,2015-09-12,616
5611,7507.195968626434,2015-09-11,616
6467,7609.547727755946,2015-09-10,616
7323,7175.9445729194385,2015-09-09,616
8179,7525.054821516205,2015-09-08,616
9035,7882.259370670038,2015-09-07,616
9891,0.0,2015-09-06,616
10747,5441.796233797142,2015-09-05,616
11603,9500.32007702892,2015-09-04,616
12459,9425.582401762524,2015-09-03,616
13315,9896.071927512521,2015-09-02,616
14171,9877.4919155536,2015-09-01,616
15027,12745.72634206885,2015-08-31,616
15883,0.0,2015-08-30,616
16739,5953.173213926405,2015-08-29,616
17595,8971.776927051085,2015-08-28,616
18451,6793.247391606228,2015-08-27,616
19307,6571.868852471378,2015-08-26,616
20163,6598.775827214508,2015-08-25,616
21019,6595.094389814637,2015-08-24,616
21875,0.0,2015-08-23,616
22731,4911.161514848643,2015-08-22,616
23587,9514.973897786636,2015-08-21,616
24443,9076.940478131615,2015-08-20,616
25299,8915.286724852158,2015-08-19,616
26155,9653.287510195225,2015-08-18,616
27011,11121.98269584196,2015-08-17,616
27867,0.0,2015-08-16,616
28723,5347.853323961112,2015-08-15,616
29579,7199.831480516802,2015-08-14,616
30435,7325.731981241745,2015-08-13,616
31291,7134.493048353883,2015-08-12,616
32147,7225.794864562398,2015-08-11,616
33003,7715.931783873013,2015-08-10,616
33859,0.0,2015-08-09,616
34715,5653.756686292196,2015-08-08,616
35571,8320.725406906664,2015-08-07,616
36427,8218.635221867977,2015-08-06,616
37283,9604.184954247452,2015-08-05,616
38139,9566.37988325936,2015-08-04,616
38995,11010.938293205865,2015-08-03,616
39851,0.0,2015-08-02,616
40707,7056.08494231748,2015-08-01,616
476,6765.776026015981,2015-09-17,618
1332,6913.002036654889,2015-09-16,618
2188,7183.311472496736,2015-09-15,618
3044,9709.006591437344,2015-09-14,618
3900,0.0,2015-09-13,618
4756,6666.013166616573,2015-09-12,618
5612,6019.315593120222,2015-09-11,618
6468,6075.600019853606,2015-09-10,618
7324,6183.517710594581,2015-09-09,618
8180,6435.407925515428,2015-09-08,618
9036,6404.469939527367,2015-09-07,618
9892,0.0,2015-09-06,618
10748,7348.853380797367,2015-09-05,618
11604,8036.3160434862075,2015-09-04,618
12460,7212.747755105622,2015-09-03,618
13316,7839.105786600472,2015-09-02,618
14172,7966.873350052384,2015-09-01,618
15028,9689.17054990537,2015-08-31,618
15884,0.0,2015-08-30,618
16740,7593.09862958917,2015-08-29,618
17596,6422.401774600379,2015-08-28,618
18452,5523.1565004932145,2015-08-27,618
19308,5530.710506847567,2015-08-26,618
20164,5496.268210767261,2015-08-25,618
21020,5841.441469953033,2015-08-24,618
21876,0.0,2015-08-23,618
22732,7566.59970575226,2015-08-22,618
23588,7749.684514999455,2015-08-21,618
24444,6906.5321288923205,2015-08-20,618
25300,7023.768572635338,2015-08-19,618
26156,7157.2858747845285,2015-08-18,618
27012,10155.066460463875,2015-08-17,618
27868,0.0,2015-08-16,618
28724,7415.841504460578,2015-08-15,618
29580,6595.425249546077,2015-08-14,618
30436,6281.712512140308,2015-08-13,618
31292,5894.702349735137,2015-08-12,618
32148,5997.187421198815,2015-08-11,618
33004,6398.063660066814,2015-08-10,618
33860,0.0,2015-08-09,618
34716,6722.73068924341,2015-08-08,618
35572,7499.824954074684,2015-08-07,618
36428,7003.512783440469,2015-08-06,618
37284,6816.355921272262,2015-08-05,618
38140,7660.345942923752,2015-08-04,618
38996,9543.676062931898,2015-08-03,618
39852,0.0,2015-08-02,618
40708,9210.414442260582,2015-08-01,618
477,4710.088252039395,2015-09-17,619
1333,5211.15190702275,2015-09-16,619
2189,5435.79526556481,2015-09-15,619
3045,6638.423798183985,2015-09-14,619
3901,0.0,2015-09-13,619
4757,2192.771042369369,2015-09-12,619
5613,3743.5881607991705,2015-09-11,619
6469,3642.115479216857,2015-09-10,619
7325,3993.3744468580257,2015-09-09,619
8181,4160.065700963904,2015-09-08,619
9037,4289.100193208883,2015-09-07,619
9893,0.0,2015-09-06,619
10749,2058.5331047890054,2015-09-05,619
11605,5109.126716576819,2015-09-04,619
12461,5021.740339048287,2015-09-03,619
13317,5179.527212592096,2015-09-02,619
14173,5752.153455744448,2015-09-01,619
15029,7346.249238334854,2015-08-31,619
15885,0.0,2015-08-30,619
16741,2203.2096227959837,2015-08-29,619
17597,3923.9059614233656,2015-08-28,619
18453,3838.4107936007135,2015-08-27,619
19309,4297.180485125633,2015-08-26,619
20165,4231.432653505886,2015-08-25,619
21021,4197.025470241492,2015-08-24,619
21877,0.0,2015-08-23,619
22733,2126.848761044684,2015-08-22,619
23589,4896.215403400629,2015-08-21,619
24445,4806.959994588687,2015-08-20,619
25301,5126.724523693949,2015-08-19,619
26157,4959.048515819113,2015-08-18,619
27013,6517.132526893203,2015-08-17,619
27869,0.0,2015-08-16,619
28725,0.0,2015-08-15,619
29581,3815.180449034997,2015-08-14,619
30437,3770.0552598809263,2015-08-13,619
31293,3839.3167906645203,2015-08-12,619
32149,4067.215783026535,2015-08-11,619
33005,4238.4339414941805,2015-08-10,619
33861,0.0,2015-08-09,619
34717,2322.116160113826,2015-08-08,619
35573,5219.272107875667,2015-08-07,619
36429,5171.279545463189,2015-08-06,619
37285,5279.486218637827,2015-08-05,619
38141,5649.94067496316,2015-08-04,619
38997,6940.231536397527,2015-08-03,619
39853,0.0,2015-08-02,619
40709,2695.2497330600254,2015-08-01,619
478,8093.4461148294195,2015-09-17,620
1334,8246.927871929904,2015-09-16,620
2190,8683.48362346051,2015-09-15,620
3046,10067.57806930731,2015-09-14,620
3902,0.0,2015-09-13,620
4758,9095.570131694412,2015-09-12,620
5614,7492.037853721753,2015-09-11,620
6470,7484.115160420733,2015-09-10,620
7326,7540.979041845488,2015-09-09,620
8182,7698.5172891532175,2015-09-08,620
9038,8545.782159334285,2015-09-07,620
9894,0.0,2015-09-06,620
10750,9870.341443920373,2015-09-05,620
11606,9932.910027460577,2015-09-04,620
12462,9588.96789918427,2015-09-03,620
13318,9491.752006089939,2015-09-02,620
14174,9216.426431971366,2015-09-01,620
15030,11030.05731271586,2015-08-31,620
15886,0.0,2015-08-30,620
16742,10233.384128342419,2015-08-29,620
17598,7644.700538777363,2015-08-28,620
18454,7344.986427101261,2015-08-27,620
19310,7453.552666311346,2015-08-26,620
20166,7354.619829328173,2015-08-25,620
21022,7754.037823873182,2015-08-24,620
21878,0.0,2015-08-23,620
22734,9658.820631593237,2015-08-22,620
23590,9331.6122538144,2015-08-21,620
24446,9139.034109582217,2015-08-20,620
25302,8954.087622554756,2015-08-19,620
26158,8889.368293519234,2015-08-18,620
27014,10186.242392862117,2015-08-17,620
27870,0.0,2015-08-16,620
28726,0.0,2015-08-15,620
29582,7745.732240682578,2015-08-14,620
30438,7502.893874955646,2015-08-13,620
31294,7526.684048928972,2015-08-12,620
32150,7529.913969592046,2015-08-11,620
33006,7772.31092489672,2015-08-10,620
33862,0.0,2015-08-09,620
34718,9390.781194481893,2015-08-08,620
35574,9640.650690861992,2015-08-07,620
36430,9288.934832692956,2015-08-06,620
37286,9133.868751581262,2015-08-05,620
38142,9058.31132063788,2015-08-04,620
38998,10454.808261372687,2015-08-03,620
39854,0.0,2015-08-02,620
40710,9584.75496844363,2015-08-01,620
479,6325.968046046924,2015-09-17,621
1335,6469.640528541848,2015-09-16,621
2191,6914.445899265692,2015-09-15,621
3047,7551.1532379572245,2015-09-14,621
3903,0.0,2015-09-13,621
4759,4935.9861913838795,2015-09-12,621
5615,4680.248766881803,2015-09-11,621
6471,4917.544149975283,2015-09-10,621
7327,4960.076944389127,2015-09-09,621
8183,5153.753389346828,2015-09-08,621
9039,5231.759723021743,2015-09-07,621
9895,0.0,2015-09-06,621
10751,5096.594219390034,2015-09-05,621
11607,6955.233780465214,2015-09-04,621
12463,7580.623612060867,2015-09-03,621
13319,7914.228263257942,2015-09-02,621
14175,8373.853783408375,2015-09-01,621
15031,8169.396827890801,2015-08-31,621
15887,0.0,2015-08-30,621
16743,5452.574457956609,2015-08-29,621
17599,4720.247083701481,2015-08-28,621
18455,4459.063432969491,2015-08-27,621
19311,4170.048463472098,2015-08-26,621
20167,4686.600398364444,2015-08-25,621
21023,5006.620687928127,2015-08-24,621
21879,0.0,2015-08-23,621
22735,5128.545828800365,2015-08-22,621
23591,6226.609268835074,2015-08-21,621
24447,6358.0833042752165,2015-08-20,621
25303,6435.4139491831265,2015-08-19,621
26159,7188.965220011468,2015-08-18,621
27015,7017.479128049743,2015-08-17,621
27871,0.0,2015-08-16,621
28727,5235.064225776112,2015-08-15,621
29583,5451.500562127654,2015-08-14,621
30439,5252.128075699097,2015-08-13,621
31295,5200.860738191539,2015-08-12,621
32151,5022.067678868092,2015-08-11,621
33007,5031.216790522541,2015-08-10,621
33863,0.0,2015-08-09,621
34719,5171.979898528491,2015-08-08,621
35575,5874.136219322245,2015-08-07,621
36431,5825.581278854277,2015-08-06,621
37287,7078.831440919532,2015-08-05,621
38143,7064.622266741829,2015-08-04,621
38999,7455.883881218415,2015-08-03,621
39855,0.0,2015-08-02,621
40711,6056.398919181629,2015-08-01,621
480,4707.360371747491,2015-09-17,622
1336,4545.959726406051,2015-09-16,622
2192,4770.331760744516,2015-09-15,622
3048,6468.762387825187,2015-09-14,622
3904,0.0,2015-09-13,622
4760,2645.2270147093227,2015-09-12,622
5616,4295.963743925237,2015-09-11,622
6472,4438.420164407998,2015-09-10,622
7328,4198.345339473971,2015-09-09,622
8184,4171.723648743898,2015-09-08,622
9040,5078.13321550683,2015-09-07,622
9896,0.0,2015-09-06,622
10752,3611.483432611062,2015-09-05,622
11608,5297.12508431404,2015-09-04,622
12464,5693.041593755463,2015-09-03,622
13320,5488.155976020569,2015-09-02,622
14176,5686.883082730315,2015-09-01,622
15032,7056.742177136714,2015-08-31,622
15888,0.0,2015-08-30,622
16744,3073.5878313878243,2015-08-29,622
17600,4957.155261194593,2015-08-28,622
18456,4068.168530983676,2015-08-27,622
19312,4043.093531207784,2015-08-26,622
20168,3893.1582831295323,2015-08-25,622
21024,4313.961797383675,2015-08-24,622
21880,0.0,2015-08-23,622
22736,2640.4141987387693,2015-08-22,622
23592,5088.559129986825,2015-08-21,622
24448,4806.343053562646,2015-08-20,622
25304,4687.070800310834,2015-08-19,622
26160,4698.654276799744,2015-08-18,622
27016,6156.301689377937,2015-08-17,622
27872,0.0,2015-08-16,622
28728,2836.8934261458417,2015-08-15,622
29584,4670.749737328397,2015-08-14,622
30440,4154.107642046186,2015-08-13,622
31296,4064.08337754282,2015-08-12,622
32152,4045.8301934860847,2015-08-11,622
33008,5481.104506641841,2015-08-10,622
33864,0.0,2015-08-09,622
34720,3790.4509802921343,2015-08-08,622
35576,4398.054371102343,2015-08-07,622
36432,4707.293126817763,2015-08-06,622
37288,4632.786191607656,2015-08-05,622
38144,4913.747038574953,2015-08-04,622
39000,6444.1128333275865,2015-08-03,622
39856,0.0,2015-08-02,622
40712,4482.104053042229,2015-08-01,622
481,7265.836449346683,2015-09-17,623
1337,7320.888824763011,2015-09-16,623
2193,7888.156535152535,2015-09-15,623
3049,9557.737541832797,2015-09-14,623
3905,0.0,2015-09-13,623
4761,3974.286994350901,2015-09-12,623
5617,6588.899890005197,2015-09-11,623
6473,5901.3570440126505,2015-09-10,623
7329,5288.822387516267,2015-09-09,623
8185,5834.1891018449205,2015-09-08,623
9041,6416.006977756915,2015-09-07,623
9897,0.0,2015-09-06,623
